2593 0.0123946768958
2473 0.0840194184438
2268 0.138110050126
1847 0.23778105986
1400 0.306103259436
1048 0.359878664472
830 0.358715568215
653 0.337827701308
520 0.317198119064
411 0.339218699779
319 0.348118243908
244 0.351473575462
190 0.362901312166
153 0.389201721757
122 0.406009017478
96 0.410379584979
75 0.437467893464
57 0.463027450148
47 0.489697533703
40 0.520224406405
33 0.492011369498
30 0.515736101886
22 0.52764913667
19 0.531935129958
13 0.521041760028
11 0.545344568884
11 0.545344568884
11 0.545344568884
9 0.574107935917
7 0.615515639762
6 0.663735044783
6 0.663735044783
5 0.656696892838
4 0.725561045701
4 0.725561045701
4 0.725561045701
4 0.725561045701
3 0.604538278732
3 0.604538278732
2 0.730999921922
2 0.730999921922
2 0.730999921922
2 0.730999921922
2 0.730999921922
1 1.0
