2593 0.0124248838497
2473 0.0537098244243
2268 0.126542400133
1847 0.241783107185
1400 0.340214324629
1048 0.349034466801
830 0.353217297037
653 0.324673990799
520 0.325797544935
411 0.356354844104
319 0.375354167631
244 0.399435250684
190 0.41329305529
153 0.441322361931
122 0.467382693292
96 0.462650045737
75 0.499698541712
57 0.514561324035
47 0.543873506594
40 0.575122520134
33 0.545740909441
30 0.564348493333
22 0.600245474894
19 0.56949566677
13 0.539212917623
11 0.572330527297
11 0.572330527297
11 0.572330527297
9 0.574490046826
7 0.616352341316
6 0.663405764688
6 0.663405764688
5 0.646893378809
4 0.717069843985
4 0.717069843985
4 0.717069843985
4 0.717069843985
3 0.596969186446
3 0.596969186446
2 0.720158523895
2 0.720158523895
2 0.720158523895
2 0.720158523895
2 0.720158523895
1 1.0
