2593 0.00639730477035
2473 0.0575563391553
2268 0.166030763335
1847 0.258849625531
1400 0.310561826316
1048 0.337029264579
830 0.31676107664
653 0.283636394723
520 0.281612244234
411 0.298204329674
319 0.38336918389
244 0.46194399025
190 0.509621137303
153 0.508235924539
122 0.495146945701
96 0.529836336394
75 0.580803950579
57 0.624353622467
47 0.620015516425
40 0.639391549764
33 0.624413539505
30 0.642162467355
22 0.67552314441
19 0.713981192405
13 0.669381150838
11 0.601918760304
11 0.601918760304
11 0.601918760304
9 0.645100510341
7 0.622880946301
6 0.672637903315
6 0.672637903315
5 0.641140039759
4 0.708201503873
4 0.708201503873
4 0.708201503873
4 0.708201503873
3 0.59719995511
3 0.59719995511
2 0.721673827913
2 0.721673827913
2 0.721673827913
2 0.721673827913
2 0.721673827913
1 1.0
