2593 0.00447938581257
2473 0.105612628801
2268 0.128044322016
1847 0.258626269884
1400 0.31639809592
1048 0.297857255318
830 0.346564099894
653 0.320891802309
520 0.337893751183
411 0.295338820828
319 0.419625406275
244 0.528556531763
190 0.541854601106
153 0.56712510463
122 0.53299213311
96 0.584140188316
75 0.619864906531
57 0.586275282735
47 0.618552063252
40 0.671661992711
33 0.582676729445
30 0.606499144172
22 0.555477028456
19 0.596763848308
13 0.436702565559
11 0.471661380153
11 0.471661380153
11 0.471661380153
9 0.518202836241
7 0.555540791027
6 0.600044820895
6 0.600044820895
5 0.617380070433
4 0.688163399282
4 0.688163399282
4 0.688163399282
4 0.688163399282
3 0.579353595094
3 0.579353595094
2 0.708918483177
2 0.708918483177
2 0.708918483177
2 0.708918483177
2 0.708918483177
1 1.0
