2593 0.00866401639925
2473 0.0575480945354
2268 0.14960604643
1847 0.274163645518
1400 0.289936423039
1048 0.285496305387
830 0.280856982299
653 0.267612053399
520 0.315615157333
411 0.343439233857
319 0.39670657417
244 0.415154278268
190 0.441023991369
153 0.454322111558
122 0.507181044061
96 0.512817501187
75 0.556518939942
57 0.524615132412
47 0.559859730608
40 0.606382801398
33 0.539292874128
30 0.566273612915
22 0.556898684483
19 0.591466616325
13 0.492797641849
11 0.533354436828
11 0.533354436828
11 0.533354436828
9 0.583867577402
7 0.559725892537
6 0.603664569541
6 0.603664569541
5 0.626412343127
4 0.697469293556
4 0.697469293556
4 0.697469293556
4 0.697469293556
3 0.584291708521
3 0.584291708521
2 0.714991389414
2 0.714991389414
2 0.714991389414
2 0.714991389414
2 0.714991389414
1 1.0
