2593 0.0142166878016
2473 0.0421737782468
2268 0.0618298776182
1847 0.203722377885
1400 0.307754060571
1048 0.329476378378
830 0.354849095118
653 0.355520968585
520 0.347767280718
411 0.362869337885
319 0.406612569604
244 0.449081508245
190 0.503611658037
153 0.534465155663
122 0.538859718308
96 0.554232137369
75 0.578703000689
57 0.617209266281
47 0.620275271466
40 0.671656781286
33 0.621111657944
30 0.638224566632
22 0.657941243993
19 0.65189141252
13 0.594803867571
11 0.612059888744
11 0.612059888744
11 0.612059888744
9 0.636042150145
7 0.664717770645
6 0.714892976425
6 0.714892976425
5 0.706575751681
4 0.735994832342
4 0.735994832342
4 0.735994832342
4 0.735994832342
3 0.64199327691
3 0.64199327691
2 0.763595108525
2 0.763595108525
2 0.763595108525
2 0.763595108525
2 0.763595108525
1 1.0
